o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,longLiquidationUsd,shortLiquidationUsd,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x.1,longShortRadio_y.1,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices,RSI,MACD,MACD_Signal
78.06,78.46,73.16,74.35,2022-11-01,0.00080698,0.01096295,-0.01371547,-0.01371547,0.0,0.0,61.39,38.61,1.59,42.0,56.0,0.75,11.45,11.84,0.967,1.075247662509,1150170,1051101,20504.0,6.99387124,16.266,36835682546788.0,276048,535109,117865,23818.0029,0.4261379324558922,20504.0,0.5814095970359761,-0.8653998301603281,549,48678.58396506849,20913.581981981984,66303.56868571429,99455.35302857144,1542.4610285714286,66303.56868571429,20488.0,33151.78434285714,53042.85494857143,56.648812500000005,293.28445714285715,25639.92628571429,20488.0,17762.286282,23671.107684,32173.737237,44168.101763,59626.937439,80496.365543,110590.253787,152271.046475,204417.485882,278067.796529,31.0,20659.5,64.84561732465174,344.28212395112496,241.71442095850085
74.35,79.36,73.5,74.91,2022-11-02,-0.01371547,0.00939782,-0.01371547,-0.00070016,0.0,0.0,61.54,38.46,1.6,41.0,57.0,0.719,11.8,12.03,0.981,0.984277877577,1183374,1143108,20412.0,7.17652414,16.65,36835682546788.0,257345,510094,117496,23736.8409,0.4232767059193968,20412.0,0.4944184635584432,-0.8837624686036456,548,48789.37256090074,20910.464864864865,66072.4144,99108.62159999998,1542.4610285714286,66072.4144,20161.0,33036.2072,52857.93152,56.648812500000005,293.28445714285715,25639.92628571429,20161.0,17783.875087,23699.878244,32212.842143,44221.784972,59699.409772,80594.203192,110724.668432,152456.121181,204665.940903,278405.768302,30.0,20471.0,62.883896814930246,314.3225337674048,256.23604352028167
74.91,75.17,70.08,72.31,2022-11-03,-0.00070016,0.00676324,-0.00540006,-0.00233756,0.0,0.0,66.56,33.44,1.99,42.0,56.0,0.75,12.01,12.64,0.95,1.072971557431,980019,989974,20255.0,5.97455326,16.43,36835682546788.0,296875,585083,108848,23655.2796,0.4177442623472252,20255.0,0.6564686533151584,-0.8804700414473317,547,48737.542749832064,20904.663063063064,65860.66582857142,98790.99874285712,1542.4610285714286,65860.66582857142,20206.0,32930.33291428571,52688.53266285714,56.648812500000005,293.28445714285715,25639.92628571429,20206.0,17805.485846,23728.678061,32251.986816,44275.522772,59771.955802,80692.140333,110859.219765,152641.384092,204914.648581,278744.083764,30.0,20465.5,64.35344459567371,290.8576407885048,263.1603629739263
72.31,79.64,72.02,79.36,2022-11-04,-0.00233756,0.00805407,-0.00233756,-0.00018471,0.0,0.0,66.33,33.67,1.97,42.0,56.0,0.75,11.83,11.74,1.008,1.026312731364,1298189,1248924,20697.0,7.32057898,16.905,36835682546788.0,281386,569110,121704,23578.4829,0.4370901698865492,20697.0,0.5193320606355932,-0.8362172531692185,546,48813.11333166261,20904.455855855856,65644.72868571429,98467.09302857144,1542.4610285714286,65644.72868571429,21153.0,32822.364342857145,52515.78294857143,56.648812500000005,293.28445714285715,25639.92628571429,21153.0,17827.118576,23757.50716,32291.171287,44329.315208,59844.575591,80790.177048,110993.907898,152826.835361,205163.609123,279082.743193,30.0,20128.0,70.5555106130094,344.7030079328033,279.4688919657017
79.36,81.61,79.2,80.74,2022-11-05,-0.00018471,0.00611547,-0.00457427,-0.0012941,0.0,0.0,56.9,43.1,1.32,46.0,52.0,0.885,11.27,11.86,0.95,1.007206893964,851103,901959,21335.0,7.65825976,16.323,36835682546788.0,257047,531530,109155,23501.4553,0.4654368355244572,21335.0,0.6386085083327059,-0.8300359773843535,545,48826.51259883544,20908.753153153157,65423.8144,98135.7216,1542.4610285714286,65423.8144,21290.0,32711.9072,52339.05152,56.648812500000005,293.28445714285715,25639.92628571429,21290.0,17848.773297,23786.365563,32330.395589,44383.162325,59917.269198,80888.313418,111128.732942,153012.475143,205412.822734,279421.746873,30.0,20246.0,71.09364818193664,393.89008466485757,302.3531305055329
80.74,82.5,77.48,78.59,2022-11-06,-0.0012941,0.00757235,-0.0012941,0.00757235,0.0,0.0,54.95,45.05,1.22,42.0,56.0,0.75,11.77,12.23,0.962,1.02569085694,973211,942550,21220.0,7.2404852,14.476,36835682546788.0,223267,467850,99840,23422.8767,0.4614439473165388,21220.0,0.5852409613439374,-0.848323174558347,544,48875.086637287655,20895.07747747748,65205.39725714285,97808.09588571428,1542.4610285714286,65205.39725714285,20925.0,32602.698628571427,52164.31780571429,56.648812500000005,293.28445714285715,25639.92628571429,20925.0,17870.450025,23815.253295,32369.659755,44437.064166,59990.036685,80986.549524,111263.69501,153198.303591,205662.289624,279761.095084,38.0,21114.5,63.846089949694765,398.82138313396354,321.646781031219
78.59,87.35,77.68,85.1,2022-11-07,0.00757235,0.00757235,-0.00057102,0.00649671,0.0,0.0,60.0,40.0,1.5,41.0,57.0,0.719,11.83,11.91,0.993,1.046070380377,1095960,1218552,20772.0,7.53817548,16.907,36766791551487.0,264725,507463,114921,23341.3854,0.4431969228318732,20772.0,0.6067398882212413,-0.8633300038911997,543,48855.344003222686,20870.446846846848,65001.15154285714,97501.72731428572,1542.4610285714286,65001.15154285714,20605.0,32500.57577142857,52000.92123428572,56.648812500000005,293.28445714285715,25639.92628571429,20605.0,17892.148779,23844.17038,32408.963818,44491.020778,60062.87811,81084.885449,111398.794213,153384.320861,205912.009997,280100.788108,40.0,21292.0,62.77159406895124,372.6128975113643,331.84000432724804
85.1,85.1,85.1,85.1,2022-11-08,0.00649671,0.00649671,0.00649671,0.00649671,0.0,0.0,67.74,32.26,2.1,42.0,56.0,0.75,11.69,12.12,0.965,1.046070380377,2132808,1578360,19570.0,8.59550169,24.83,36762198818467.0,295615,555614,143108,23257.6704,0.3943488615610944,19570.0,0.678240353352627,-0.9667968704783352,542,48830.78427576152,20827.918108108108,64777.27331428572,97165.90997142855,1542.4610285714286,64777.27331428572,18570.31,32388.63665714286,51821.81865142858,56.648812500000005,293.28445714285715,25639.92628571429,18570.31,17913.869577,23873.116843,32448.30781,44545.032204,60135.793536,81183.321273,111534.030664,153570.527106,206161.984063,280440.826228,33.0,20938.0,37.856054660449665,185.5214298866922,302.57628943913693
56.94,114.98,47.72,112.81,2022-11-09,-0.06722695,0.06092248,-0.06722695,-0.04238826,0.0,0.0,67.74,32.26,2.1,42.0,56.0,0.75,11.69,12.12,0.965,0.952097003503,1687539,1272520,17519.0,12.51719098,45.618,36762198818467.0,292116,553177,196136,23162.7799,0.3169506210896559,17519.0,0.5610902025471631,-1.1211432379186714,541,48835.89605167454,20762.80963963964,64540.52451428571,96810.78677142855,1542.4610285714286,64540.52451428571,15915.96,32270.26225714285,51632.41961142857,56.648812500000005,293.28445714285715,25639.92628571429,15915.96,17935.612437,23902.092706,32487.691763,44599.09849,60208.783022,81281.857079,111669.404476,153756.922482,206412.212028,280781.209726,31.0,20545.0,20.218879713480717,-174.91742856439305,207.07754583843095
112.81,136.6,53.86,127.35,2022-11-10,-0.04238826,-0.04238826,-0.14163662,-0.05898449,0.0,0.0,72.9,27.1,2.69,45.0,53.0,0.849,14.6,13.9,1.05,1.025120990647,2243251,1764672,16915.0,10.66859344,48.537,36762198818467.0,292684,573050,152541,23064.3435,0.2963911136307788,16915.0,0.4764624527700834,-1.023204509479239,540,48871.10069778333,20716.56,64304.65188571429,96456.97782857144,1542.4610285714286,64304.65188571429,17566.29,32152.325942857144,51443.72150857144,56.648812500000005,293.28445714285715,25639.92628571429,17566.29,17957.377377,23931.097994,32527.115711,44653.21968,60281.846628,81380.492948,111804.915759,153943.507142,206662.694099,281121.938883,31.0,20545.0,35.44354049117372,-323.6689281649342,100.92825103775795
127.35,156.74,118.9,132.51,2022-11-11,-0.05898449,0.01277266,-0.09834463,-0.0382004,0.0,0.0,65.99,34.01,1.94,45.0,53.0,0.849,13.88,13.38,1.037,0.974400482428,2025829,1921933,16812.0,7.66026021,39.693,36762198818467.0,284333,558081,124161,22966.8442,0.2936962623494952,16812.0,0.4814908811552983,-1.050631664008863,539,48897.65427906077,20668.05846846847,64094.56805714286,96141.85208571429,1542.4610285714286,64094.56805714286,17100.33,32047.28402857143,51275.65444571429,56.648812500000005,293.28445714285715,25639.92628571429,17100.33,17979.164414,23960.132731,32566.579687,44707.39582,60354.984417,81479.228963,111940.564627,154130.281242,206913.430485,281463.013983,22.0,15952.5,31.613444971394244,-473.69418935436624,-13.996237040666898
132.51,133.69,122.56,122.67,2022-11-12,-0.0382004,0.02010109,-0.08338846,-0.08338846,0.0,0.0,69.97,30.03,2.33,44.0,54.0,0.815,13.33,12.67,1.052,0.917955318546,723316,714319,16850.0,7.02810452,36.969,36762198818467.0,239087,502220,111941,22868.6591,0.2959503790963286,16850.0,0.5862414900323988,-1.06781001621394,538,48864.97676236356,20615.282342342347,63877.8472,95816.7708,1542.4610285714286,63877.8472,16797.85,31938.9236,51102.27776,56.648812500000005,293.28445714285715,25639.92628571429,16797.85,18000.973568,23989.196942,32606.083722,44761.626953,60428.196447,81578.065204,112076.351192,154317.244936,207164.421394,281804.435308,25.0,17400.5,29.009342633869153,-609.9665827152676,-133.19030617558704
122.67,129.46,114.32,115.07,2022-11-13,-0.08338846,-0.00192776,-0.09995522,-0.00192776,0.0,0.0,69.23,30.77,2.25,45.0,53.0,0.849,13.25,12.52,1.058,0.969945878259,1183511,1487158,16653.0,6.14198664,33.675,36762198818467.0,227515,463550,106990,22772.119,0.2899614197746623,16653.0,0.4467673562606829,-1.096916345175071,537,48946.27944581602,20570.355495495496,63643.52788571429,95465.29182857144,1542.4610285714286,63643.52788571429,16343.12,31821.763942857146,50914.82230857144,56.648812500000005,293.28445714285715,25639.92628571429,16343.12,18022.804856,24018.290649,32645.62785,44815.913126,60501.482781,81677.001754,112212.275567,154504.39838,207415.667033,282146.203142,21.0,16905.0,28.235065840134766,-746.0562745767675,-255.7634998558231
115.07,123.42,112.23,114.27,2022-11-14,-0.00192776,0.00722753,-0.07393787,-0.07393787,0.0,0.0,72.6,27.4,2.65,44.0,54.0,0.815,13.29,12.92,1.029,0.965209415053,1381990,1243804,16459.0,8.23790012,37.161,36762198818467.0,242293,469623,145064,22672.3305,0.2841635903854022,16459.0,0.4163705331236812,-1.080678746349948,536,49027.55107420037,20528.772072072075,63408.03782857143,95112.05674285714,1542.4610285714286,63408.03782857143,16638.24,31704.018914285716,50726.430262857146,56.648812500000005,293.28445714285715,25639.92628571429,16638.24,18044.658296,24047.413878,32685.212103,44870.254383,60574.843477,81776.038694,112348.337864,154691.741727,207667.16761,282488.317766,22.0,16796.0,30.739397260054844,-820.6348505414571,-368.7377699929499
114.27,117.34,108.95,114.29,2022-11-15,-0.07393787,-0.00015584,-0.07937097,-0.03983756,0.0,0.0,71.01,28.99,2.449,45.0,53.0,0.849,12.83,12.91,0.994,1.055432370328,1207442,1137230,16830.0,6.42734559,32.033,36762198818467.0,282935,528753,126661,22576.9694,0.2980295980405847,16830.0,0.5364114788761042,-1.0649612523845595,535,49019.11750540232,20474.58207207207,63178.8716,94768.3074,1542.4610285714286,63178.8716,16898.91,31589.4358,50543.09728,56.648812500000005,293.28445714285715,25639.92628571429,16898.91,18066.533906,24076.566653,32724.836514,44924.650769,60648.278598,81875.176108,112484.538196,154879.275134,207918.923334,282830.779464,24.0,16338.5,32.50816573791856,-848.9192066329742,-464.77405732095474
114.29,138.42,81.38,104.67,2022-11-16,-0.03983756,0.02544028,-0.07717062,0.02544028,0.0,0.0,64.16,35.84,1.79,44.0,54.0,0.815,12.65,12.63,1.002,0.915129130121,1129407,1147967,16700.0,5.59700693,29.696,36762198818467.0,268223,505923,118527,22482.8527,0.2943320400419183,16700.0,0.5293690299278325,-1.077455197998587,534,49021.52773736357,20409.905585585584,62947.60251428571,94421.40377142857,1542.4610285714286,62947.60251428571,16689.91,31473.80125714285,50358.082011428574,56.648812500000005,293.28445714285715,25639.92628571429,16689.91,18088.431705,24105.748997,32764.501116,44979.102328,60721.788204,81974.414076,112620.876675,155066.998755,208170.934413,283173.58852,22.0,16560.0,32.88641627873267,-878.0773864011717,-547.4347231369982
104.67,106.15,101.53,101.85,2022-11-17,0.02544028,0.03271305,-0.00509381,0.02021989,0.0,0.0,70.33,29.67,2.37,45.0,53.0,0.849,13.16,13.23,0.995,0.943811236102,1384775,1400706,16609.0,8.91124234,29.401,36762198818467.0,248327,488192,201128,22389.8355,0.2920057369940132,16609.0,0.4828482129645509,-1.0656994775371782,533,49042.80664694224,20347.17225225225,62720.91451428571,94081.37177142856,1542.4610285714286,62720.91451428571,16894.6,31360.45725714285,50176.73161142857,56.648812500000005,293.28445714285715,25639.92628571429,16894.6,18110.35171,24134.960934,32804.205942,45033.609107,60795.372356,82073.75268,112757.353415,155254.912746,208423.201055,283516.745218,23.0,16854.5,33.92683442998849,-874.5869872292315,-612.8651759554448
101.85,107.89,100.23,101.47,2022-11-18,0.02021989,0.02021989,-0.01140293,0.00539477,0.0,0.0,66.33,33.67,1.97,45.0,53.0,0.849,13.16,12.95,1.016,1.033021229396,1161215,980221,16739.0,5.1203952,25.625,36762198818467.0,281952,541638,129206,22296.2535,0.2974964885100749,16739.0,0.4941224688926918,-1.077288014946344,532,49042.08319027176,20284.475855855857,62510.94137142857,93766.41205714284,1542.4610285714286,62510.94137142857,16699.7,31255.470685714285,50008.75309714286,56.648812500000005,293.28445714285715,25639.92628571429,16699.7,18132.293939,24164.20249,32843.951024,45088.171151,60869.031114,82173.192004,112893.968528,155443.017263,208675.72347,283860.24984,20.0,16693.5,26.68165614540702,-877.4331190776611,-665.778764579888
101.47,102.68,99.29,99.45,2022-11-19,0.00539477,0.02253144,0.00539477,0.01930323,0.0,0.0,68.45,31.55,2.17,43.0,55.0,0.782,13.14,12.87,1.021,0.969889944494,749217,768090,16645.0,4.49813931,22.121,36762198818467.0,260547,503098,127777,22203.6494,0.2950512492577307,16645.0,0.5181427266543178,-1.0756364874458626,531,49041.635199616605,20225.01774774775,62325.59937142857,93488.39905714286,1542.4610285714286,62325.59937142857,16727.15,31162.79968571429,49860.479497142864,56.648812500000005,293.28445714285715,25639.92628571429,16727.15,18154.258412,24193.473687,32883.736396,45142.788503,60942.76454,82272.732129,113030.722127,155631.312459,208928.501865,284204.102672,23.0,16834.0,25.83074929788748,-867.4740130434948,-706.1178142726094
99.45,111.71,99.09,111.6,2022-11-20,0.01930323,0.01930323,-0.00484425,-0.00484425,0.0,0.0,69.14,30.86,2.24,43.0,55.0,0.782,12.93,12.64,1.023,0.882925684575,1111298,977568,16593.0,4.42795422,20.452,36773572356983.0,229774,463097,128270,22109.5205,0.2941198409017863,16593.0,0.5279037920270464,-1.1058407251117632,530,48999.956015643926,20161.005855855856,62136.14611428572,93204.21917142856,1542.4610285714286,62136.14611428572,16215.68,31068.073057142858,49708.91689142858,56.648812500000005,293.28445714285715,25639.92628571429,16215.68,18176.245145,24222.774551,32923.56209,45197.46121,61016.572694,82372.373137,113167.614324,155819.798492,209181.536449,284548.303996,23.0,16654.5,25.43605985495273,-890.5865765432973,-743.011566726747
111.6,114.16,98.93,98.94,2022-11-21,-0.00484425,0.03648197,-0.00484425,0.02427348,0.0,0.0,69.51,30.49,2.28,45.0,53.0,0.849,13.53,13.13,1.03,0.970125030921,1494909,1663929,16043.0,5.81297256,26.716,36950494067222.0,270650,503312,156187,22013.0975,0.2758312884166666,16043.0,0.4445709546750965,-1.1307314113465612,529,49037.43355429376,20096.25036036036,61937.19834285714,92905.79751428572,1542.4610285714286,61937.19834285714,15829.14,30968.59917142857,49549.75867428572,56.648812500000005,293.28445714285715,25639.92628571429,15829.14,18198.254157,24252.105105,32963.428139,45252.189316,61090.455638,82472.115111,113304.645234,156008.475517,209434.827432,284892.854098,24.0,16673.5,25.2607129018957,-929.3806752791206,-780.2853884372219
98.94,109.8,98.87,107.2,2022-11-22,0.02427348,0.02427348,-0.03261361,-0.03261361,0.0,0.0,71.1,28.9,2.46,45.0,53.0,0.849,13.54,13.01,1.041,1.04753960358,1352458,1016242,15946.0,5.05495771,26.238,36950494067223.0,253109,483815,139292,21923.1691,0.2733087278705597,15946.0,0.4254530537210576,-1.1076692669846135,528,49058.3039576891,20036.29837837838,61740.38308571428,92610.57462857144,1542.4610285714286,61740.38308571428,16205.33,30870.19154285714,49392.30646857143,56.648812500000005,293.28445714285715,25639.92628571429,16205.33,18220.285467,24281.465374,33003.334576,45306.972867,61164.413432,82571.958134,113441.81497,156197.34369,209688.375023,285237.753261,21.0,16203.0,35.20755878246858,-919.1742207242314,-808.0631548946238
107.2,108.33,98.17,101.28,2022-11-23,-0.03261361,0.02696462,-0.03261361,-0.02462744,0.0,0.0,69.23,30.77,2.25,44.0,54.0,0.815,16.23,16.05,1.011,1.042225106328,1121535,1092725,16471.0,4.43585165,23.456,36950494067222.0,273856,550268,132170,21838.0026,0.2924019276458137,16471.0,0.4888894254870401,-1.082333829390567,527,49107.2871501723,19981.97171171171,61545.175885714285,92317.76382857142,1542.4610285714286,61545.175885714285,16637.74,30772.587942857142,49236.14070857143,56.648812500000005,293.28445714285715,25639.92628571429,16637.74,18242.339092,24310.855382,33043.281434,45361.811909,61238.446138,82671.902286,113579.123643,156386.403166,209942.179431,285583.001771,22.0,15830.5,56.25249049712923,-866.208545836791,-819.6922330830573
101.28,106.03,99.77,99.77,2022-11-24,-0.02462744,-0.01823445,-0.05456149,-0.03268445,0.0,0.0,68.15,31.85,2.14,44.0,54.0,0.815,15.86,15.84,1.001,1.011493217847,1054614,1096459,16604.0,4.22352448,20.744,36950494067222.0,254510,518504,131430,21758.0881,0.2978913705277362,16604.0,0.4610871913375968,-1.083880191141855,526,49114.49443372741,19922.30927927928,61366.55,92049.825,1542.4610285714286,61366.55,16614.47,30683.275,49093.240000000005,56.648812500000005,293.28445714285715,25639.92628571429,16614.47,18264.41505,24340.275152,33083.268746,45416.706485,61312.553816,82771.947651,113716.571369,156575.654101,210196.240865,285928.599912,22.0,16159.0,38.518123564494026,-816.6961960436493,-819.0930256751758
99.77,100.06,96.52,97.01,2022-11-25,-0.03486844,0.00662514,-0.03486844,0.00662514,0.0,0.0,66.44,33.56,1.98,45.0,53.0,0.849,16.31,16.11,1.012,0.998032016482,1137499,1175735,16495.0,4.46511659,19.578,36950494067223.0,258218,516359,145579,21683.7681,0.2946613557828817,16495.0,0.4404292354161663,-1.0908073417409252,525,49143.58617149622,19864.07099099099,61190.58171428572,91785.87257142858,1542.4610285714286,61190.58171428572,16509.55,30595.29085714286,48952.46537142858,56.648812500000005,293.28445714285715,25639.92628571429,16509.55,18286.51336,24369.72471,33123.296545,45471.656641,61386.736527,82872.094312,113854.158259,156765.096652,210450.559534,286274.547969,20.0,16537.5,42.19338026977882,-776.9670764502334,-810.6678358301874
97.01,97.63,95.02,96.58,2022-11-26,0.00662514,0.00662514,-0.0251585,-0.0251585,0.0,0.0,67.43,32.57,2.07,45.0,53.0,0.849,16.01,15.99,1.001,0.987218726108,989843,999608,16561.0,3.13511089,16.838,36950494067223.0,229626,487987,120721,21614.7446,0.2976298564576084,16561.0,0.3892058309077083,-1.094976563044007,524,49241.385987774745,19803.40954954955,61003.27645714286,91504.91468571428,1542.4610285714286,61003.27645714286,16473.58,30501.63822857143,48802.62116571429,56.648812500000005,293.28445714285715,25639.92628571429,16473.58,18308.63404,24399.20408,33163.364864,45526.662424,61460.994334,82972.342351,113991.884428,156954.730974,210705.135649,286620.846228,20.0,16538.5,45.39039555571986,-739.855349401827,-796.5053385445153
96.58,98.68,94.57,95.31,2022-11-27,-0.0251585,0.00494925,-0.0251585,-0.01175342,0.0,0.0,68.45,31.55,2.17,45.0,53.0,0.849,16.13,15.82,1.02,1.027539895664,906722,975134,16542.0,5.39197797,17.076,36950494067222.0,222536,452630,169345,21548.3955,0.2975191149359533,16542.0,0.4861299961895146,-1.095266856149646,523,49254.396806025004,19737.29378378378,60810.88302857142,91216.32454285712,1542.4610285714286,60810.88302857142,16473.15,30405.44151428571,48648.70642285714,56.648812500000005,293.28445714285715,25639.92628571429,16473.15,18330.777109,24428.713286,33203.473736,45581.723877,61535.327296,83072.69185,114129.749988,157144.557225,210959.969419,286967.494973,22.0,16523.5,52.12257144069761,-702.3821119775566,-777.6806932311237
95.31,101.26,95.06,99.79,2022-11-28,-0.01175342,0.01763057,-0.01175342,0.00169134,0.0,0.0,68.45,31.55,2.17,45.0,53.0,0.849,15.72,15.82,0.994,0.972929762163,1286603,1332975,16214.0,2.94622744,21.712,36950494067222.0,262497,494685,107897,21487.5721,0.2863170143504013,16214.0,0.4984158450032755,-1.110827711421024,522,49270.2863277532,19675.25801801802,60637.12891428572,90955.69337142858,1542.4610285714286,60637.12891428572,16224.03,30318.56445714286,48509.70313142858,56.648812500000005,293.28445714285715,25639.92628571429,16224.03,18352.942584,24458.252351,33243.623194,45636.841047,61609.735476,83173.142892,114267.755055,157334.575559,211215.061055,287314.49449,26.0,16440.5,43.1354676619059,-684.8912038875715,-759.1227953624133
99.79,100.0,92.32,92.75,2022-11-29,0.00169134,0.00169134,-0.01788948,-0.01788948,0.0,0.0,69.33,30.67,2.261,46.0,52.0,0.885,16.02,16.46,0.973,1.019969501739,1362493,1515145,16413.0,2.57612029,21.338,36950494067222.0,271381,519226,100130,21422.2519,0.2939445886294094,16413.0,0.4643087008189889,-1.0968145571936496,521,49283.13247628231,19607.116306306307,60455.136171428574,90682.70425714286,1542.4610285714286,60455.136171428574,16457.27,30227.568085714287,48364.10893714286,56.648812500000005,293.28445714285715,25639.92628571429,16457.27,18375.130483,24487.821302,33283.813271,45692.013979,61684.218933,83273.69556,114405.89974,157524.786135,211470.410765,287661.845065,28.0,16475.5,42.613727588975124,-644.7764331174985,-736.2535229134303
92.75,93.65,87.81,89.66,2022-11-30,-0.01788948,-0.00605303,-0.03696907,-0.03696907,0.0,0.0,67.64,32.36,2.09,44.0,54.0,0.815,15.78,16.28,0.969,1.078749117088,1319173,1339166,16898.0,4.43958075,20.202,36950494067222.0,271278,519915,133079,21363.0412,0.3120777238792533,16898.0,0.4977836589305398,-1.0548700745630877,520,49285.13343940435,19546.286936936936,60272.93011428572,90409.39517142856,1542.4610285714286,60272.93011428572,17162.94,30136.465057142857,48218.344091428575,56.648812500000005,293.28445714285715,25639.92628571429,17162.94,18397.340826,24517.420161,33324.044,45747.242718,61758.777731,83374.349937,114544.184158,157715.189107,211726.01876,288009.546984,26.0,16109.0,56.78418481643704,-549.706838547012,-698.9441860401466
89.66,100.0,88.66,99.66,2022-12-01,-0.03696907,-0.01794662,-0.03795398,-0.01794662,0.0,0.0,64.54,35.46,1.82,44.0,54.0,0.815,15.92,15.7,1.014,0.981491754563,1540573,1805791,17059.0,3.51910812,20.185,36950494067222.0,285314,559595,113755,21302.4159,0.3185915101585359,17059.0,0.577352155543097,-1.0661484049202148,519,49295.97131668395,19479.324684684685,60097.24548571429,90145.86822857145,1542.4610285714286,60097.24548571429,16974.19,30048.622742857144,48077.79638857144,56.648812500000005,293.28445714285715,25639.92628571429,16974.19,18419.57363,24547.048953,33364.315414,45802.527309,61833.41193,83475.106105,114682.608423,157905.784634,211981.885251,288357.600532,29.0,16448.0,51.14672091703094,-484.01462811660895,-655.9582744554391
99.66,105.84,97.69,105.07,2022-12-02,-0.01794662,-0.01794662,-0.04927825,-0.02635262,0.0,0.0,64.79,35.21,1.84,45.0,53.0,0.849,16.49,15.57,1.059,1.007949440474,1500057,1411231,16962.0,2.08694283,18.249,36950494067223.0,271600,556040,93412,21241.7775,0.3155149651820277,16962.0,0.4684067349685817,-1.0575223635660844,518,49419.739566426266,19413.804234234238,59932.01822857143,89898.02734285714,1542.4610285714286,59932.01822857143,17164.23,29966.009114285716,47945.614582857146,56.648812500000005,293.28445714285715,25639.92628571429,17164.23,18441.828913,24576.707703,33404.627547,45857.867799,61908.121591,83575.964147,114821.172648,158096.57287,212238.010448,288706.005996,27.0,17163.5,56.702265493569385,-411.87064982365337,-607.1407495290821
105.07,106.69,102.7,104.92,2022-12-03,-0.02635262,-0.00645826,-0.02804766,-0.00645826,0.0,0.0,64.03,35.97,1.78,44.0,54.0,0.815,16.5,15.15,1.089,0.96686482981,1300400,1420396,16974.0,1.47146498,16.832,36950494067222.0,250820,526182,83177,21180.3887,0.3165133633093641,16974.0,0.4985737504076094,-1.0703409394464956,517,49491.12309879043,19347.417657657657,59760.967314285714,89641.45097142857,1542.4610285714286,59760.967314285714,16970.09,29880.483657142857,47808.773851428574,56.648812500000005,293.28445714285715,25639.92628571429,16970.09,18464.106694,24606.396435,33444.980431,45913.264232,61982.906776,83676.924147,114959.876947,158287.553975,212494.394561,289054.763663,27.0,16954.5,53.34429100039644,-366.1408588553968,-558.9407713943451
104.92,104.92,92.41,92.69,2022-12-04,-0.00645826,-0.00346228,-0.04519635,-0.04519635,1011.61305,0.0,64.03,35.97,1.78,45.0,53.0,0.849,16.88,15.44,1.093,1.041188625515,1506931,1473419,17017.0,2.21453616,16.29,36950494067222.0,219670,455538,89870,21121.7716,0.3186355398131987,17017.0,0.5286978300519701,-1.0623183893011363,516,49568.5388588255,19284.18828828829,59590.9704,89386.4556,1542.4610285714286,59590.9704,17133.54,29795.4852,47672.77632,56.648812500000005,293.28445714285715,25639.92628571429,17133.54,18486.406992,24636.115174,33485.374099,45968.716655,62057.767546,83777.986187,115098.721434,158478.728104,212751.037801,289403.873819,27.0,17037.5,63.974130213693684,-313.1013832095523,-509.77289375738656
